Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
31/12/2011 08,4,3BHK,11.03,57.43,2.53,0.9,Upper Middle,0,Fountain,,139.56
31/12/2011 16,4,2BHK,32.68,52.4,1.03,1.11,Middle,0,None,0.0,159.31
01/01/2012 00,3,3BHK,16.66,59.32,1.95,0.99,,0,Fountain,0.0,137.83
01/01/2012 08,3,3BHK,32.44,36.35,2.61,0.88,Upper Middle,0,Jacuzzi,1.0,188.24
01/01/2012 16,3,,33.69,52.98,1.44,1.1,Middle,1,Swimming Pool,0.0,185.46
02/01/2012 00,5,Bungalow,31.1,48.34,2.56,0.89,Upper Middle,0,None,0.0,152.77
02/01/2012 08,2,Cottage,23.81,48.06,1.11,1.22,Middle,1,None,0.0,126.21
02/01/2012 16,3,1BHK,33.48,59.91,1.36,1.3,Middle,0,Swimming Pool,0.0,174.56
03/01/2012 00,3,1BHK,30.55,53.89,1.3,1.11,Middle,0,Fountain,1.0,162.7
03/01/2012 08,3,1BHK,11.15,48.61,1.07,1.33,Middle,1,Garden,0.0,158.48
03/01/2012 16,3,2BHK,16.57,62.46,1.48,1.01,Middle,1,None,0.0,117.35
04/01/2012 00,3,2BHK,21.11,51.84,2.09,1.48,Upper Middle,1,Fountain,0.0,247.38
04/01/2012 08,5,Bungalow,16.96,65.65,2.48,1.48,Upper Middle,0,Swimming Pool,0.0,261.2
04/01/2012 16,3,2BHK,18.65,39.92,1.67,1.1,Middle,0,None,0.0,125.62
05/01/2012 00,3,1BHK,29.85,\kk|h,1.24,0.88,Low,0,None,0.0,89.58
05/01/2012 08,2,Cottage,23.85,49.8,1.12,1.05,Middle,0,None,0.0,89.66
05/01/2012 16,3,Bungalow,22.93,35.33,2.52,1.29,Rich,0,None,0.0,194.24
06/01/2012 00,5,2BHK,11.98,54.41,1.65,0.94,Middle,0,Garden,0.0,131.5
06/01/2012 08,3,Bungalow,34.84,43.74,2.3,1.03,Rich,0,None,0.0,163.42
06/01/2012 16,5,2BHK,26.86,n{1p+,1.24,1.31,Middle,1,Garden,0.0,271.11
07/01/2012 00,4,Bungalow,33.8,46.08,2.66,1.41,Upper Middle,1,Jacuzzi,0.0,321.76
07/01/2012 08,3,Cottage,28.1,72.24,1.59,0.94,Middle,0,None,0.0,83.92
07/01/2012 16,4,3BHK,27.65,48.77,1.95,1.43,Upper Middle,0,Jacuzzi,0.0,289.72
08/01/2012 00,2,1BHK,16.48,32.95,1.07,1.46,Low,0,Garden,1.0,141.43
08/01/2012 08,3,Cottage,16.26,49.32,1.78,0.98,Middle,0,None,0.0,92.81
08/01/2012 16,5,Bungalow,17.68,60.67,1.51,1.24,Rich,0,Fountain,0.0,262.54
09/01/2012 00,4,3BHK,17.69,56.95,2.44,0.96,Upper Middle,1,None,0.0,158.57
09/01/2012 08,3,1BHK,33.34,48.61,1.37,1.35,Middle,0,None,0.0,150.42
09/01/2012 16,2,Cottage,34.09,60.52,1.42,0.99,Middle,0,None,0.0,84.05
10/01/2012 00,3,1BHK,10.75,64.6,1.58,1.09,Middle,0,None,1.0,102.9
10/01/2012 08,3,2BHK,30.9,44.86,1.41,0.95,Middle,0,None,0.0,117.05
10/01/2012 16,5,2BHK,33.58,*'K#$,2.98,0.93,,0,Swimming Pool,0.0,175.75
11/01/2012 00,2,1BHK,11.64,64.69,1.54,0.89,Low,0,None,0.0,54.32
11/01/2012 08,3,1BHK,15.4,40.74,1.17,1.37,Middle,0,Swimming Pool,0.0,182.99
11/01/2012 16,3,1BHK,17.85,66.79,1.79,1.4,,1,Fountain,0.0,171.32
12/01/2012 00,5,2BHK,24.7,78.83,2.8,1.25,Upper Middle,1,None,0.0,192.72
12/01/2012 08,4,Bungalow,13.33,62.77,1.9,1.37,Upper Middle,0,Garden,0.0,171.91
12/01/2012 16,3,2BHK,22.14,68.96,1.05,1.46,Middle,0,Fountain,0.0,173.05
13/01/2012 00,5,2BHK,24.79,59.71,2.04,1.04,Upper Middle,0,Swimming Pool,0.0,209.55
13/01/2012 08,2,1BHK,10.58,OjPuw,1.17,1.28,Middle,1,None,0.0,110.72
13/01/2012 16,3,1BHK,27.76,50.91,1.73,1.15,Low,0,None,0.0,107.64
14/01/2012 00,3,,33.03,56.09,1.26,0.96,Middle,0,None,0.0,102.77
14/01/2012 08,1,Studio,32.22,42.66,1.67,0.2399724491200148,Low,0,None,0.0,54.3
14/01/2012 16,3,Cottage,24.25,34.27,1.71,1.02,Middle,1,Fountain,0.0,165.06
15/01/2012 00,2,Studio,13.85,46.76,1.25,1.34,Low,1,None,,103.52
15/01/2012 08,3,2BHK,23.76,51.92,1.08,0.82,Middle,0,Garden,0.0,97.22
15/01/2012 16,2,1BHK,27.93,76.78,1.19,1.17,Low,1,None,0.0,91.19
16/01/2012 00,3,1BHK,29.94,39.9,1.14,1.18,Middle,1,None,0.0,164.3
16/01/2012 08,3,1BHK,23.02,69.48,1.09,1.13,Middle,0,None,0.0,101.76
16/01/2012 16,3,2BHK,30.72,63.24,1.81,1.17,Upper Middle,1,Jacuzzi,0.0,206.26
17/01/2012 00,5,2BHK,31.02,60.45,1.18,1.38,Middle,0,Jacuzzi,0.0,264.08
17/01/2012 08,5,3BHK,33.98,40.43,2.88,0.82,Rich,0,None,0.0,190.69
17/01/2012 16,3,2BHK,23.15,51.46,1.14,1.46,Middle,0,None,0.0,164.55
18/01/2012 00,4,3BHK,34.35,48.62,2.48,1.2,Upper Middle,0,Jacuzzi,0.0,249.49
18/01/2012 08,3,Bungalow,13.83,77.93,2.15,1.31,Upper Middle,0,None,0.0,117.16
18/01/2012 16,5,2BHK,24.21,57.94,2.21,0.87,Upper Middle,0,Jacuzzi,0.0,167.52
19/01/2012 00,5,2BHK,13.0,59.59,1.55,0.89,Upper Middle,0,None,0.0,128.26
19/01/2012 08,4,3BHK,14.12,53.61,2.04,1.28,"O_lR""",0,Jacuzzi,1.0,256.54
19/01/2012 16,3,1BHK,21.82,49.52,-11.0,1.07,Low,0,Garden,0.0,103.17
20/01/2012 00,3,Detached,11.86,41.46,1.65,0.87,Rich,0,None,0.0,131.19
20/01/2012 08,5,,20.1,60.56,2.1,1.37,Upper Middle,0,None,0.0,202.46
20/01/2012 16,3,2BHK,32.99,50.77,1.55,1.34,Middle,0,None,0.0,159.9
21/01/2012 00,4,3BHK,30.3,62.89,2.9,1.33,Rich,0,Swimming Pool,0.0,291.65
21/01/2012 08,5,Bungalow,30.36,57.91,2.81,1.15,Upper Middle,1,Swimming Pool,0.0,280.63
21/01/2012 16,4,2BHK,12.39,54.61,1.2,1.05,Middle,1,None,0.0,149.32
22/01/2012 00,2,1BHK,19.3,46.48,1.04,0.83,Middle,0,None,0.0,70.16
22/01/2012 08,3,Bungalow,21.53,50.07,-44.0,1.8433965830747028,Rich,0,Fountain,0.0,198.8
22/01/2012 16,4,Bungalow,28.95,52.57,1.76,0.83,Rich,1,Swimming Pool,0.0,225.78
23/01/2012 00,5,Bungalow,22.18,54.44,2.58,0.91,Rich,1,Garden,0.0,206.43
23/01/2012 08,4,3BHK,31.94,28.63,1.65,1.13,Rich,0,Jacuzzi,,322.16
23/01/2012 16,2,Cottage,26.28,56.83,1.7,0.92,Middle,1,None,0.0,88.75
24/01/2012 00,4,3BHK,22.59,53.75,1.98,1.29,Rich,0,Garden,0.0,239.76
24/01/2012 08,5,3BHK,19.76,49.53,1.52,1.07,Upper Middle,0,None,1.0,219.87
24/01/2012 16,5,Detached,10.92,39.23,1.53,0.93,Rich,0,Jacuzzi,0.0,241.73
25/01/2012 00,5,Bungalow,20.54,65.98,2.36,0.86,]Em.L,0,Fountain,0.0,145.29
25/01/2012 08,3,2BHK,,65.53,1.54,0.84,Middle,0,None,0.0,84.58
25/01/2012 16,2,1BHK,21.17,50.83,1.02,0.2831657332022889,Low,0,None,0.0,69.88
26/01/2012 00,5,3BHK,23.05,36.36,2.19,1.562406742913868,Upper Middle,1,Fountain,0.0,256.71
26/01/2012 08,2,1BHK,27.37,47.32,1.62,1.46,Middle,0,Jacuzzi,0.0,158.32
26/01/2012 16,2,1BHK,11.25,58.54,1.34,1.11,Middle,0,Garden,0.0,83.51
27/01/2012 00,3,1BHK,25.77,41.65,1.77,1.29,Middle,1,None,0.0,166.65
27/01/2012 08,4,Bungalow,11.08,35.51,2.64,1.15,Upper Middle,0,Swimming Pool,0.0,202.87
27/01/2012 16,3,Bungalow,11.1,57.34,1.59,1.16,Upper Middle,1,Swimming Pool,0.0,189.49
28/01/2012 00,4,2BHK,27.96,49.54,1.59,1.24,Middle,0,Fountain,0.0,204.45
28/01/2012 08,3,Cottage,25.62,42.0,1.75,0.93,Middle,1,None,1.0,138.31
28/01/2012 16,1,Studio,25.61,41.12,1.11,1.49,Low,0,Garden,1.0,103.85
29/01/2012 00,5,Bungalow,25.02,57.11,2.99,1.03,Upper Middle,0,None,0.0,153.96
29/01/2012 08,4,Bungalow,31.17,57.87,1.92,1.44,Upper Middle,0,Jacuzzi,0.0,259.21
29/01/2012 16,2,1BHK,13.55,49.18,1.76,1.35,Middle,0,Fountain,0.0,122.96
30/01/2012 00,3,Cottage,27.93,32.19,1.66,1.4,Middle,0,Fountain,0.0,196.63
30/01/2012 08,3,Bungalow,11.21,61.97,2.03,1.34,Upper Middle,0,Garden,0.0,139.47
30/01/2012 16,3,2BHK,12.59,60.5,1.18,1.47,B.[]D,0,Garden,0.0,149.44
31/01/2012 00,5,Bungalow,28.69,48.28,2.15,1.21,Upper Middle,0,None,0.0,208.28
31/01/2012 08,2,1BHK,13.64,53.55,1.16,0.94,Low,0,None,1.0,74.48
31/01/2012 16,3,1BHK,17.57,51.28,1.47,1.02,Middle,1,Garden,0.0,123.84
01/02/2012 00,4,Bungalow,21.58,64.35,2.06,1.48,Rich,0,Jacuzzi,1.0,317.97
01/02/2012 08,4,2BHK,24.53,57.37,1.55,1.36,Upper Middle,0,None,1.0,217.43
01/02/2012 16,3,1BHK,22.13,68.02,1.63,1.35,Middle,0,None,0.0,119.34
02/02/2012 00,4,Bungalow,13.83,59.53,1.54,1.25,Upper Middle,0,None,0.0,156.51
02/02/2012 08,4,Bungalow,14.35,76.23,2.47,0.82,Upper Middle,1,None,0.0,104.7
02/02/2012 16,3,2BHK,24.8,49.49,1.74,0.89,Middle,0,Fountain,0.0,119.32
03/02/2012 00,1,Studio,20.46,53.46,1.0,1.24,Low,1,None,0.0,76.27
03/02/2012 08,4,3BHK,34.03,38.4,2.26,1.19,Rich,0,Fountain,1.0,348.19
03/02/2012 16,2,Studio,31.99,60.5,1.63,1.44,Low,1,Fountain,0.0,137.88
04/02/2012 00,3,Cottage,25.02,48.99,1.31,1.23,Middle,1,Swimming Pool,1.0,232.15
04/02/2012 08,2,1BHK,22.13,64.91,1.65,0.8,Middle,0,None,0.0,59.19
04/02/2012 16,5,2BHK,,56.73,1.47,1.25,Middle,0,None,0.0,184.98
05/02/2012 00,5,3BHK,27.61,53.76,2.28,1.28,Upper Middle,0,Swimming Pool,0.0,296.26
05/02/2012 08,3,,19.85,67.27,1.51,1.45,Low,0,None,1.0,131.3
05/02/2012 16,5,Detached,,52.39,2.98,1.47,Rich,1,Garden,0.0,328.53
06/02/2012 00,2,Cottage,26.9,54.56,1.23,0.86,Middle,1,None,0.0,86.7
06/02/2012 08,4,3BHK,21.35,50.5,2.22,0.81,Upper Middle,0,None,0.0,120.81
06/02/2012 16,5,2BHK,33.71,55.05,1.04,0.93,Middle,0,Garden,0.0,159.77
07/02/2012 00,3,1BHK,34.47,~rf\M,1.07,1.26,Middle,0,None,0.0,144.84
07/02/2012 08,3,3BHK,23.29,52.58,2.43,0.43177019493531255,Upper Middle,0,Fountain,0.0,160.74
07/02/2012 16,5,Bungalow,12.84,80.65,2.0,1.32,Upper Middle,0,Swimming Pool,0.0,203.72
08/02/2012 00,2,1BHK,12.02,39.44,1.67,1.04,Middle,1,None,0.0,100.33
08/02/2012 08,4,2BHK,25.4,62.84,-22.0,1.1,Upper Middle,0,Garden,0.0,149.94
08/02/2012 16,3,3BHK,25.58,61.62,2.9,0.97,Upper Middle,0,Garden,1.0,137.17
09/02/2012 00,5,Detached,14.75,46.79,2.67,0.98,Rich,1,Fountain,1.0,312.92
09/02/2012 08,5,2BHK,34.76,55.61,1.91,1.28,Upper Middle,1,Swimming Pool,,396.6
09/02/2012 16,5,3BHK,19.31,57.96,2.26,1.27,Upper Middle,0,Garden,0.0,214.87
10/02/2012 00,3,Cottage,32.19,Q3e+L,1.01,1.49,:/Dpz,0,None,0.0,154.64
10/02/2012 08,3,Cottage,25.99,57.02,1.78,1.16,Middle,0,Garden,0.0,118.7
10/02/2012 16,1,Studio,27.74,\ixEQ,1.2,0.99,Low,0,Garden,0.0,57.68
11/02/2012 00,5,2BHK,29.3,61.2,2.84,1.47,Upper Middle,0,None,0.0,223.22
11/02/2012 08,3,1BHK,26.18,41.34,1.35,0.84,Middle,0,Garden,0.0,97.35
11/02/2012 16,5,2BHK,32.94,50.77,1.4,1.39,Middle,0,None,0.0,228.95
12/02/2012 00,3,1BHK,25.92,53.55,1.15,1.22,Low,1,Garden,1.0,164.07
12/02/2012 08,4,2BHK,26.05,30.72,1.49,1.31,Middle,1,None,0.0,240.8
12/02/2012 16,3,Bungalow,12.83,62.59,2.63,1.8488019765632435,Rich,0,None,0.0,137.76
13/02/2012 00,3,Detached,29.72,47.05,2.94,1.07,Rich,0,Fountain,0.0,203.26
13/02/2012 08,4,3BHK,27.36,40.16,2.94,1.09,Rich,0,Fountain,1.0,288.23
13/02/2012 16,3,2BHK,27.9,54.65,1.02,1.49,Middle,0,Jacuzzi,0.0,214.95
14/02/2012 00,2,1BHK,17.76,53.32,1.61,1.2,Low,0,Garden,0.0,87.42
14/02/2012 08,5,,26.07,48.75,2.98,1.71254066565854,Upper Middle,1,Garden,0.0,218.98
14/02/2012 16,-99,Cottage,29.67,49.02,1.4,0.91,Middle,1,None,0.0,96.94
15/02/2012 00,5,2BHK,14.36,66.79,1.19,0.88,Middle,0,None,,112.28
15/02/2012 08,5,2BHK,12.53,68.24,1.8,1.37,Middle,0,Fountain,1.0,228.29
15/02/2012 16,3,3BHK,30.76,55.92,2.82,0.83,Upper Middle,0,Jacuzzi,0.0,132.94
16/02/2012 00,3,3BHK,13.22,48.13,2.41,0.96,Upper Middle,0,None,0.0,114.0
16/02/2012 08,5,3BHK,18.99,60.93,2.25,1.3,Rich,0,Swimming Pool,0.0,314.41
16/02/2012 16,2,Studio,22.15,49.47,1.29,0.97,Low,0,None,0.0,78.92
17/02/2012 00,3,2BHK,18.35,47.02,1.79,1.48,Upper Middle,0,Swimming Pool,0.0,227.96
17/02/2012 08,5,2BHK,34.25,66.04,1.6,1.14,Middle,1,Fountain,1.0,279.12
17/02/2012 16,4,Bungalow,17.55,42.63,1.84,0.99,Upper Middle,1,None,0.0,170.49
18/02/2012 00,5,2BHK,20.18,65.68,2.1,1.33,Upper Middle,0,Jacuzzi,0.0,235.46
18/02/2012 08,3,1BHK,,55.18,1.75,1.02,Low,0,Swimming Pool,0.0,107.53
18/02/2012 16,5,Bungalow,,44.25,2.43,0.95,Rich,0,None,0.0,167.45
19/02/2012 00,4,2BHK,10.63,61.92,2.77,1.3,Upper Middle,0,Fountain,0.0,175.97
19/02/2012 08,3,Bungalow,25.97,45.19,2.73,0.83,Upper Middle,0,Fountain,0.0,121.53
19/02/2012 16,3,2BHK,22.05,56.53,1.57,1.08,Middle,1,Jacuzzi,0.0,170.6
20/02/2012 00,5,3BHK,26.88,51.16,2.72,1.47,Upper Middle,1,Fountain,0.0,371.18
20/02/2012 08,3,Bungalow,12.58,65.37,2.09,1.17,Upper Middle,1,Jacuzzi,0.0,171.13
20/02/2012 16,5,Bungalow,26.18,Sk?t7,1.96,0.99,Upper Middle,0,Swimming Pool,0.0,207.39
21/02/2012 00,3,1BHK,32.98,49.22,1.19,0.93,Middle,0,None,1.0,119.72
21/02/2012 08,-77,3BHK,28.55,56.74,2.68,1.42,Upper Middle,0,None,0.0,243.82
21/02/2012 16,2,1BHK,34.18,53.16,1.19,1.36,Low,0,Swimming Pool,0.0,143.1
22/02/2012 00,2,1BHK,10.31,64.69,1.55,1.35,F;o;u,0,None,0.0,90.23
22/02/2012 08,2,1BHK,20.91,JTw65,1.66,1.37,Middle,1,Fountain,0.0,173.5
22/02/2012 16,3,1BHK,19.77,48.53,1.11,0.8,Middle,0,None,0.0,81.61
23/02/2012 00,3,2BHK,31.35,66.81,2.41,0.8,Upper Middle,0,Fountain,0.0,107.13
23/02/2012 08,3,1BHK,,67.76,1.8,0.95,Low,0,Garden,0.0,80.43
23/02/2012 16,4,Bungalow,31.23,56.11,1.86,1.41,Upper Middle,0,Jacuzzi,0.0,256.67
24/02/2012 00,3,Bungalow,26.59,31.45,2.96,0.96,Upper Middle,0,None,0.0,126.84
24/02/2012 08,3,Cottage,33.25,38.81,1.78,1.4,Middle,0,None,0.0,162.87
24/02/2012 16,3,1BHK,27.71,35.18,1.5,1.04,Middle,1,None,,145.03
25/02/2012 00,3,1BHK,26.74,50.11,1.64,0.91,Low,0,None,0.0,84.98
25/02/2012 08,2,1BHK,28.58,xu?3',1.23,0.9,Middle,0,None,1.0,96.63
25/02/2012 16,-99,Cottage,17.1,47.91,1.5,1.43,Middle,0,Swimming Pool,0.0,149.05
26/02/2012 00,2,1BHK,26.52,26.32,1.26,1.34,Low,1,None,0.0,144.54
26/02/2012 08,3,2BHK,22.29,40.3,1.43,1.2,Middle,0,Jacuzzi,0.0,178.49
26/02/2012 16,5,2BHK,29.47,66.6,1.94,1.37,Upper Middle,0,None,0.0,209.75
27/02/2012 00,5,Detached,27.25,54.53,2.97,1.24,Rich,0,Fountain,0.0,298.87
27/02/2012 08,3,1BHK,17.17,61.03,1.09,1.16,Middle,0,None,1.0,121.58
27/02/2012 16,3,1BHK,31.47,64.9,1.0,0.9,Middle,0,Fountain,0.0,108.58
28/02/2012 00,4,3BHK,20.03,50.68,2.41,0.82,Upper Middle,1,Jacuzzi,0.0,181.26
28/02/2012 08,2,1BHK,34.28,70.8,1.74,1.39,6/kH&,0,Garden,0.0,112.83
28/02/2012 16,3,Bungalow,21.31,58.62,2.55,0.87,Upper Middle,0,None,0.0,94.3
29/02/2012 00,3,2BHK,15.44,40.46,2.91,0.96,Upper Middle,0,None,0.0,109.54
29/02/2012 08,4,Bungalow,29.24,64.26,1.62,0.92,Upper Middle,0,None,0.0,125.92
29/02/2012 16,4,Bungalow,16.72,59.98,1.86,0.88,Upper Middle,0,None,,110.78
01/03/2012 00,3,Cottage,13.97,57.67,1.03,0.86,Middle,0,None,0.0,78.85
01/03/2012 08,3,Detached,13.45,54.79,1.6,1.1,Rich,0,Swimming Pool,0.0,201.54
01/03/2012 16,2,Cottage,29.89,45.0,1.07,0.96,Middle,0,None,1.0,101.79
02/03/2012 00,2,1BHK,,57.6,-66.0,1.19,Low,1,None,1.0,128.22
02/03/2012 08,5,2BHK,15.25,.>FSx,2.78,1.31,Upper Middle,1,Jacuzzi,1.0,336.68
02/03/2012 16,3,2BHK,,57.78,1.3,1.28,Middle,0,None,0.0,131.13
03/03/2012 00,3,2BHK,17.96,50.27,2.32,1.32,Upper Middle,0,None,0.0,148.83
03/03/2012 08,5,2BHK,31.88,61.32,2.85,0.5040763144737753,Upper Middle,0,None,0.0,180.07
03/03/2012 16,5,,13.37,58.21,1.74,1.24,Rich,1,Swimming Pool,0.0,330.04
04/03/2012 00,3,2BHK,18.11,56.09,1.13,0.83,Middle,0,Fountain,0.0,103.71
04/03/2012 08,3,2BHK,20.45,42.23,2.69,1.24,Upper Middle,0,None,0.0,147.81
04/03/2012 16,3,2BHK,18.22,45.05,1.08,1.11,Middle,0,None,1.0,144.81
05/03/2012 00,3,Cottage,27.98,56.83,1.52,1.14,Middle,1,None,1.0,157.88
05/03/2012 08,4,Bungalow,11.73,38.79,2.84,0.92,Upper Middle,1,Jacuzzi,0.0,181.96
05/03/2012 16,5,Bungalow,27.49,=(>+q,2.54,1.3,Rich,0,None,0.0,263.11
06/03/2012 00,4,2BHK,24.75,45.12,2.79,1.05,Upper Middle,1,None,0.0,179.75
06/03/2012 08,2,1BHK,16.3,60.95,1.33,1.33,Middle,0,Jacuzzi,0.0,122.28
06/03/2012 16,5,2BHK,26.53,44.51,2.06,0.9,Upper Middle,0,Swimming Pool,1.0,232.52
07/03/2012 00,3,2BHK,29.55,42.79,1.8,1.07,Middle,0,None,0.0,130.21
07/03/2012 08,1,Studio,21.5,53.26,1.68,1.26,Low,1,None,0.0,75.7
07/03/2012 16,3,1BHK,27.6,59.34,1.3,1.35,Low,1,Garden,0.0,153.14
08/03/2012 00,-22,1BHK,29.03,49.98,1.77,1.3,Middle,1,None,1.0,188.48
08/03/2012 08,3,2BHK,33.55,38.26,1.74,1.22,Upper Middle,0,Fountain,0.0,208.49
08/03/2012 16,5,2BHK,31.71,53.87,2.37,1.47,Upper Middle,1,Garden,0.0,309.23
09/03/2012 00,2,Cottage,13.01,46.54,1.72,0.97,Middle,1,None,1.0,103.39
09/03/2012 08,5,2BHK,13.35,50.68,1.15,1.23,Middle,0,None,0.0,174.32
09/03/2012 16,5,3BHK,10.77,45.59,1.94,1.04,Upper Middle,0,None,0.0,172.55
10/03/2012 00,4,Detached,34.8,51.19,2.36,0.97,Rich,0,Swimming Pool,0.0,246.04
10/03/2012 08,3,Cottage,33.49,70.95,1.23,1.33,Middle,0,Garden,0.0,134.2
10/03/2012 16,3,Cottage,12.93,44.04,1.08,1.14,Middle,0,Jacuzzi,0.0,140.41
11/03/2012 00,2,Cottage,23.5,41.39,1.49,1.01,,1,None,0.0,107.41
11/03/2012 08,2,1BHK,24.85,53.32,1.05,1.14,Middle,0,Garden,0.0,100.65
11/03/2012 16,4,2BHK,19.59,41.79,2.05,0.99,Upper Middle,1,Fountain,0.0,206.12
12/03/2012 00,4,2BHK,17.38,46.85,1.31,0.89,Middle,0,Garden,0.0,121.65
12/03/2012 08,2,1BHK,28.29,60.01,1.53,1.02,Middle,0,None,0.0,82.38
12/03/2012 16,1,Studio,26.42,45.68,1.59,1.19,Low,1,None,0.0,78.79
13/03/2012 00,3,3BHK,20.33,66.36,1.85,1.15,Rich,1,Fountain,1.0,257.17
13/03/2012 08,5,2BHK,11.63,70.99,1.19,1.11,Middle,0,Garden,0.0,140.97
13/03/2012 16,4,Bungalow,14.56,55.06,2.94,0.99,Upper Middle,1,None,,144.11
14/03/2012 00,3,Bungalow,29.41,47.08,2.31,1.06,Upper Middle,1,Swimming Pool,0.0,208.6
14/03/2012 08,3,Bungalow,20.65,50.0,2.59,1.24,Upper Middle,0,Swimming Pool,0.0,183.66
14/03/2012 16,5,2BHK,25.62,59.27,1.09,1.12,Middle,0,Garden,1.0,200.66
15/03/2012 00,3,1BHK,21.94,61.11,1.65,0.93,Middle,0,Garden,1.0,104.31
15/03/2012 08,3,1BHK,25.19,42.81,1.11,1.35,,-1,None,0.0,148.89
15/03/2012 16,5,Bungalow,19.22,36.02,1.52,1.29,Upper Middle,1,Jacuzzi,0.0,342.59
16/03/2012 00,4,Bungalow,11.8,62.73,2.15,0.87,Upper Middle,1,Swimming Pool,0.0,157.97
16/03/2012 08,2,Cottage,13.9,55.42,1.53,1.49,Middle,0,Fountain,1.0,151.98
16/03/2012 16,2,1BHK,30.31,]RkcV,1.32,1.38,Low,0,None,0.0,101.39
17/03/2012 00,3,Cottage,13.08,73.57,1.34,1.08,,0,Garden,0.0,89.86
17/03/2012 08,4,Bungalow,11.0,55.98,2.52,1.3,Rich,1,Garden,0.0,231.78
17/03/2012 16,4,2BHK,33.81,55.67,1.48,0.85,Middle,0,None,1.0,134.62
18/03/2012 00,5,3BHK,26.93,34.84,1.7,1.28,Rich,0,Swimming Pool,0.0,405.36
18/03/2012 08,2,1BHK,14.71,56.28,1.01,1.42,Middle,0,None,0.0,107.75
18/03/2012 16,4,2BHK,29.25,51.03,1.57,1.3,Upper Middle,1,None,1.0,269.91
19/03/2012 00,5,2BHK,18.46,49.99,1.73,1.43,Middle,0,None,0.0,207.15
19/03/2012 08,3,1BHK,23.51,49.81,1.43,1.49,Middle,0,Swimming Pool,0.0,198.64
19/03/2012 16,5,2BHK,14.9,57.57,2.94,1.5,Upper Middle,0,Swimming Pool,0.0,268.14
20/03/2012 00,5,Bungalow,32.09,41.26,1.95,1.02,Upper Middle,0,Swimming Pool,0.0,246.56
20/03/2012 08,4,,11.63,55.99,2.05,1.15,Upper Middle,0,None,1.0,177.5
20/03/2012 16,2,Cottage,28.69,54.83,1.54,1.45,Middle,0,None,0.0,121.78
21/03/2012 00,3,2BHK,20.15,50.18,1.12,1.29,Middle,1,Fountain,0.0,205.66
21/03/2012 08,2,1BHK,21.32,60.49,1.33,1.44,Low,1,None,0.0,119.7
21/03/2012 16,3,1BHK,,47.18,1.21,1.48,Middle,0,None,0.0,156.66
22/03/2012 00,3,Bungalow,32.19,55.72,2.98,0.92,Upper Middle,0,None,0.0,108.44
22/03/2012 08,3,Cottage,29.17,52.01,1.57,1.12,Middle,0,None,0.0,117.67
22/03/2012 16,3,Bungalow,30.72,56.29,2.44,1.0,Upper Middle,0,None,1.0,137.08
23/03/2012 00,3,2BHK,25.61,66.21,-88.0,1.38,Middle,1,None,0.0,171.61
23/03/2012 08,4,3BHK,21.09,51.24,2.41,1.1,Upper Middle,0,Swimming Pool,1.0,242.01
23/03/2012 16,1,Studio,13.71,81.03,1.07,0.91,7!0:^,0,None,0.0,35.54
24/03/2012 00,3,1BHK,12.55,42.69,1.74,1.11,Low,0,None,0.0,96.53
24/03/2012 08,1,Studio,24.33,36.96,1.01,0.98,Low,0,None,0.0,57.56
24/03/2012 16,5,Bungalow,29.9,36.04,2.49,1.1,Upper Middle,0,None,0.0,201.72
25/03/2012 00,3,3BHK,19.02,54.95,1.54,1.05,Rich,1,None,0.0,186.41
25/03/2012 08,3,Cottage,10.38,66.84,1.7,1.17,Middle,1,Jacuzzi,0.0,140.6
25/03/2012 16,4,Bungalow,33.84,60.47,2.68,1.14,Rich,1,Fountain,0.0,268.46
26/03/2012 00,4,3BHK,25.15,51.24,2.75,0.83,Rich,0,Swimming Pool,1.0,219.44
26/03/2012 08,3,1BHK,26.49,49.89,1.23,1.14,@gb30,0,None,0.0,120.4
26/03/2012 16,3,Cottage,27.75,60.91,1.42,1.22,Middle,1,None,0.0,143.4
27/03/2012 00,3,Bungalow,30.84,50.24,2.01,0.98,Rich,0,Jacuzzi,0.0,183.58
27/03/2012 08,2,Studio,15.34,62.8,1.21,1.48,Low,0,None,1.0,99.63
27/03/2012 16,2,Cottage,29.1,51.67,1.72,1.18,Middle,0,None,0.0,100.18
28/03/2012 00,3,2BHK,34.89,44.49,1.48,0.82,Middle,-1,Swimming Pool,1.0,156.57
28/03/2012 08,3,1BHK,29.87,36.84,1.4,0.93,Middle,1,None,0.0,130.88
28/03/2012 16,4,3BHK,12.25,46.71,2.32,1.43,Upper Middle,0,Fountain,1.0,279.69
29/03/2012 00,5,Bungalow,34.71,65.31,2.12,1.9373081584385532,Upper Middle,0,Swimming Pool,0.0,258.64
29/03/2012 08,3,1BHK,33.58,51.19,1.34,0.82,Middle,0,None,0.0,90.45
29/03/2012 16,3,Cottage,10.62,51.7,1.37,0.83,Middle,0,None,0.0,75.73
30/03/2012 00,2,1BHK,32.19,42.97,1.65,1.23,Low,0,Garden,0.0,108.19
30/03/2012 08,4,2BHK,25.41,49.06,1.25,1.19,Middle,0,Swimming Pool,0.0,212.13
30/03/2012 16,3,1BHK,20.24,50.03,1.32,0.98,Middle,1,None,0.0,117.43
